,Pays,Année,Valeur (MW),Type,Class
9599,Hongrie,2018,146389.0,Production,Solaire Thermique
9600,Hongrie,2019,155556.0,Production,Solaire Thermique
9601,Hongrie,2020,174167.0,Production,Solaire Thermique
9602,Hongrie,2021,180556.0,Production,Solaire Thermique
9603,Irlande,2013,117494.0,Production,Solaire Thermique
9604,Irlande,2014,124971.0,Production,Solaire Thermique
9605,Irlande,2015,132930.0,Production,Solaire Thermique
9606,Irlande,2016,140634.0,Production,Solaire Thermique
9607,Irlande,2017,147068.0,Production,Solaire Thermique
9608,Irlande,2018,157571.0,Production,Solaire Thermique
9609,Irlande,2019,159252.0,Production,Solaire Thermique
9610,Irlande,2020,163609.0,Production,Solaire Thermique
9611,Irlande,2021,162984.0,Production,Solaire Thermique
9612,Italie,2013,1956111.0,Production,Solaire Thermique
9613,Italie,2014,2088610.9999999998,Production,Solaire Thermique
9614,Italie,2015,2209722.0,Production,Solaire Thermique
9615,Italie,2016,2328333.0,Production,Solaire Thermique
9616,Italie,2017,2429434.0,Production,Solaire Thermique
9617,Italie,2018,2541911.0,Production,Solaire Thermique
9618,Italie,2019,2652897.0,Production,Solaire Thermique
9619,Italie,2020,2749376.0,Production,Solaire Thermique
9620,Italie,2021,2870721.0,Production,Solaire Thermique
9621,Lituanie,2013,0.0,Production,Solaire Thermique
9622,Lituanie,2014,0.0,Production,Solaire Thermique
9623,Lituanie,2015,0.0,Production,Solaire Thermique
9624,Lituanie,2016,0.0,Production,Solaire Thermique
9625,Lituanie,2017,0.0,Production,Solaire Thermique
9626,Lituanie,2018,0.0,Production,Solaire Thermique
9627,Lituanie,2019,0.0,Production,Solaire Thermique
9628,Lituanie,2020,0.0,Production,Solaire Thermique
9629,Lituanie,2021,0.0,Production,Solaire Thermique
9630,Luxembourg,2013,18992.0,Production,Solaire Thermique
9631,Luxembourg,2014,20469.0,Production,Solaire Thermique
9632,Luxembourg,2015,22221.0,Production,Solaire Thermique
9633,Luxembourg,2016,23958.0,Production,Solaire Thermique
9634,Luxembourg,2017,25317.0,Production,Solaire Thermique
9635,Luxembourg,2018,27643.0,Production,Solaire Thermique
9636,Luxembourg,2019,28410.0,Production,Solaire Thermique
9637,Luxembourg,2020,29858.0,Production,Solaire Thermique
9638,Luxembourg,2021,31420.0,Production,Solaire Thermique
9639,Lettonie,2013,0.0,Production,Solaire Thermique
9640,Lettonie,2014,0.0,Production,Solaire Thermique
9641,Lettonie,2015,0.0,Production,Solaire Thermique
9642,Lettonie,2016,0.0,Production,Solaire Thermique
9643,Lettonie,2017,0.0,Production,Solaire Thermique
9644,Lettonie,2018,0.0,Production,Solaire Thermique
9645,Lettonie,2019,760.0,Production,Solaire Thermique
9646,Lettonie,2020,11099.0,Production,Solaire Thermique
9647,Lettonie,2021,10083.0,Production,Solaire Thermique
9648,Malte,2013,50781.0,Production,Solaire Thermique
9649,Malte,2014,53950.0,Production,Solaire Thermique
9650,Malte,2015,55889.0,Production,Solaire Thermique
9651,Malte,2016,57500.0,Production,Solaire Thermique
9652,Malte,2017,58019.0,Production,Solaire Thermique
9653,Malte,2018,58506.0,Production,Solaire Thermique
9654,Malte,2019,58942.0,Production,Solaire Thermique
9655,Malte,2020,59489.0,Production,Solaire Thermique
9656,Malte,2021,60544.0,Production,Solaire Thermique
9657,Pays-Bas,2013,307222.0,Production,Solaire Thermique
9658,Pays-Bas,2014,313333.0,Production,Solaire Thermique
9659,Pays-Bas,2015,315833.0,Production,Solaire Thermique
9660,Pays-Bas,2016,318611.0,Production,Solaire Thermique
9661,Pays-Bas,2017,316389.0,Production,Solaire Thermique
9662,Pays-Bas,2018,321111.0,Production,Solaire Thermique
9663,Pays-Bas,2019,327778.0,Production,Solaire Thermique
9664,Pays-Bas,2020,326667.0,Production,Solaire Thermique
9665,Pays-Bas,2021,323333.0,Production,Solaire Thermique
9666,Pologne,2013,287500.0,Production,Solaire Thermique
9667,Pologne,2014,404167.0,Production,Solaire Thermique
9668,Pologne,2015,523611.0,Production,Solaire Thermique
9669,Pologne,2016,608056.0,Production,Solaire Thermique
9670,Pologne,2017,633464.0,Production,Solaire Thermique
9671,Pologne,2018,662043.0,Production,Solaire Thermique
9672,Pologne,2019,835760.0,Production,Solaire Thermique
9673,Pologne,2020,932074.0,Production,Solaire Thermique
9674,Pologne,2021,990664.0,Production,Solaire Thermique
9675,Portugal,2013,846111.0,Production,Solaire Thermique
9676,Portugal,2014,893889.0,Production,Solaire Thermique
9677,Portugal,2015,933333.0,Production,Solaire Thermique
9678,Portugal,2016,976389.0,Production,Solaire Thermique
9679,Portugal,2017,1023064.0,Production,Solaire Thermique
9680,Portugal,2018,1097935.0,Production,Solaire Thermique
9681,Portugal,2019,1120326.0,Production,Solaire Thermique
9682,Portugal,2020,1171048.0,Production,Solaire Thermique
9683,Portugal,2021,1226733.0,Production,Solaire Thermique
9684,Roumanie,2013,2500.0,Production,Solaire Thermique
9685,Roumanie,2014,6389.0,Production,Solaire Thermique
9686,Roumanie,2015,5833.0,Production,Solaire Thermique
9687,Roumanie,2016,6111.0,Production,Solaire Thermique
9688,Roumanie,2017,8570.0,Production,Solaire Thermique
9689,Roumanie,2018,8497.0,Production,Solaire Thermique
9690,Roumanie,2019,8416.0,Production,Solaire Thermique
9691,Roumanie,2020,9010.0,Production,Solaire Thermique
9692,Roumanie,2021,13681.0,Production,Solaire Thermique
9693,Suède,2013,130000.0,Production,Solaire Thermique
9694,Suède,2014,130000.0,Production,Solaire Thermique
9695,Suède,2015,131111.0,Production,Solaire Thermique
9696,Suède,2016,130000.0,Production,Solaire Thermique
9697,Suède,2017,128889.00000000001,Production,Solaire Thermique
9698,Suède,2018,126944.0,Production,Solaire Thermique
9699,Suède,2019,123889.0,Production,Solaire Thermique
9700,Suède,2020,121111.0,Production,Solaire Thermique
9701,Suède,2021,118056.0,Production,Solaire Thermique
9702,Slovénie,2013,118333.0,Production,Solaire Thermique
9703,Slovénie,2014,119167.0,Production,Solaire Thermique
9704,Slovénie,2015,120833.0,Production,Solaire Thermique
9705,Slovénie,2016,122222.0,Production,Solaire Thermique
9706,Slovénie,2017,122625.0,Production,Solaire Thermique
9707,Slovénie,2018,123027.0,Production,Solaire Thermique
9708,Slovénie,2019,123138.0,Production,Solaire Thermique
9709,Slovénie,2020,119358.0,Production,Solaire Thermique
9710,Slovénie,2021,118249.0,Production,Solaire Thermique
9711,Slovaquie,2013,65278.00000000001,Production,Solaire Thermique
9712,Slovaquie,2014,67222.0,Production,Solaire Thermique
9713,Slovaquie,2015,63889.0,Production,Solaire Thermique
9714,Slovaquie,2016,65000.0,Production,Solaire Thermique
9715,Slovaquie,2017,75833.0,Production,Solaire Thermique
9716,Slovaquie,2018,83056.0,Production,Solaire Thermique
9717,Slovaquie,2019,89167.0,Production,Solaire Thermique
9718,Slovaquie,2020,93889.0,Production,Solaire Thermique
9719,Slovaquie,2021,101389.0,Production,Solaire Thermique
9720,Autriche,2013,625974.0,Production,Solaire Photovoltaique
9721,Autriche,2014,785246.0,Production,Solaire Photovoltaique
9722,Autriche,2015,937098.0,Production,Solaire Photovoltaique
9723,Autriche,2016,1096016.0,Production,Solaire Photovoltaique
9724,Autriche,2017,1268971.0,Production,Solaire Photovoltaique
9725,Autriche,2018,1455132.0,Production,Solaire Photovoltaique
9726,Autriche,2019,1702093.0,Production,Solaire Photovoltaique
9727,Autriche,2020,2042934.0,Production,Solaire Photovoltaique
9728,Autriche,2021,2782602.0,Production,Solaire Photovoltaique
9729,Belgique,2013,2644000.0,Production,Solaire Photovoltaique
9730,Belgique,2014,2886300.0,Production,Solaire Photovoltaique
9731,Belgique,2015,3056500.0,Production,Solaire Photovoltaique
9732,Belgique,2016,3095400.0,Production,Solaire Photovoltaique
9733,Belgique,2017,3307900.0,Production,Solaire Photovoltaique
9734,Belgique,2018,3903400.0,Production,Solaire Photovoltaique
9735,Belgique,2019,4252500.0,Production,Solaire Photovoltaique
9736,Belgique,2020,5112200.0,Production,Solaire Photovoltaique
9737,Belgique,2021,5618100.0,Production,Solaire Photovoltaique
9738,Bulgarie,2013,1391987.0,Production,Solaire Photovoltaique
9739,Bulgarie,2014,1256651.0,Production,Solaire Photovoltaique
9740,Bulgarie,2015,1381661.0,Production,Solaire Photovoltaique
9741,Bulgarie,2016,1387990.0,Production,Solaire Photovoltaique
9742,Bulgarie,2017,1402970.0,Production,Solaire Photovoltaique
9743,Bulgarie,2018,1342788.0,Production,Solaire Photovoltaique
9744,Bulgarie,2019,1417286.0,Production,Solaire Photovoltaique
9745,Bulgarie,2020,1468720.0,Production,Solaire Photovoltaique
9746,Bulgarie,2021,1466598.0,Production,Solaire Photovoltaique
9747,Chypre,2013,47105.0,Production,Solaire Photovoltaique
9748,Chypre,2014,83590.0,Production,Solaire Photovoltaique
9749,Chypre,2015,126659.0,Production,Solaire Photovoltaique
9750,Chypre,2016,145937.0,Production,Solaire Photovoltaique
9751,Chypre,2017,172013.0,Production,Solaire Photovoltaique
9752,Chypre,2018,199493.0,Production,Solaire Photovoltaique
9753,Chypre,2019,218267.0,Production,Solaire Photovoltaique
9754,Chypre,2020,295608.0,Production,Solaire Photovoltaique
9755,Chypre,2021,468338.0,Production,Solaire Photovoltaique
9756,République tchèque,2013,2032654.0,Production,Solaire Photovoltaique
9757,République tchèque,2014,2122869.0,Production,Solaire Photovoltaique
9758,République tchèque,2015,2263846.0,Production,Solaire Photovoltaique
9759,République tchèque,2016,2131455.0,Production,Solaire Photovoltaique
9760,République tchèque,2017,2199263.0,Production,Solaire Photovoltaique
9761,République tchèque,2018,2364775.0,Production,Solaire Photovoltaique
9762,République tchèque,2019,2336671.0,Production,Solaire Photovoltaique
9763,République tchèque,2020,2337850.0,Production,Solaire Photovoltaique
9764,République tchèque,2021,2315964.0,Production,Solaire Photovoltaique
9765,Allemagne,2013,31010000.0,Production,Solaire Photovoltaique
9766,Allemagne,2014,36056000.0,Production,Solaire Photovoltaique
9767,Allemagne,2015,38726000.0,Production,Solaire Photovoltaique
9768,Allemagne,2016,38098000.0,Production,Solaire Photovoltaique
9769,Allemagne,2017,39401000.0,Production,Solaire Photovoltaique
9770,Allemagne,2018,43459000.0,Production,Solaire Photovoltaique
9771,Allemagne,2019,44383000.0,Production,Solaire Photovoltaique
9772,Allemagne,2020,49496000.0,Production,Solaire Photovoltaique
9773,Allemagne,2021,49340000.0,Production,Solaire Photovoltaique
9774,Danemark,2013,517541.00000000006,Production,Solaire Photovoltaique
9775,Danemark,2014,595518.0,Production,Solaire Photovoltaique
9776,Danemark,2015,604262.0,Production,Solaire Photovoltaique
9777,Danemark,2016,743780.0,Production,Solaire Photovoltaique
9778,Danemark,2017,751485.0,Production,Solaire Photovoltaique
9779,Danemark,2018,952973.0,Production,Solaire Photovoltaique
9780,Danemark,2019,963269.0,Production,Solaire Photovoltaique
9781,Danemark,2020,1180532.0,Production,Solaire Photovoltaique
9782,Danemark,2021,1308929.0,Production,Solaire Photovoltaique
9783,Estonie,2013,0.0,Production,Solaire Photovoltaique
9784,Estonie,2014,0.0,Production,Solaire Photovoltaique
9785,Estonie,2015,0.0,Production,Solaire Photovoltaique
9786,Estonie,2016,9677.0,Production,Solaire Photovoltaique
9787,Estonie,2017,14492.0,Production,Solaire Photovoltaique
9788,Estonie,2018,30802.0,Production,Solaire Photovoltaique
9789,Estonie,2019,73500.0,Production,Solaire Photovoltaique
9790,Estonie,2020,245132.0,Production,Solaire Photovoltaique
9791,Estonie,2021,353670.0,Production,Solaire Photovoltaique
9792,Grèce,2013,3648101.0,Production,Solaire Photovoltaique
9793,Grèce,2014,3791885.0,Production,Solaire Photovoltaique
9794,Grèce,2015,3899636.0,Production,Solaire Photovoltaique
9795,Grèce,2016,3929716.0,Production,Solaire Photovoltaique
9796,Grèce,2017,3991477.0,Production,Solaire Photovoltaique
9797,Grèce,2018,3790652.0,Production,Solaire Photovoltaique
9798,Grèce,2019,4428510.0,Production,Solaire Photovoltaique
9799,Grèce,2020,4446854.0,Production,Solaire Photovoltaique
9800,Grèce,2021,5250978.0,Production,Solaire Photovoltaique
9801,Espagne,2013,8326097.0,Production,Solaire Photovoltaique
9802,Espagne,2014,8217637.000000001,Production,Solaire Photovoltaique
9803,Espagne,2015,8266217.000000001,Production,Solaire Photovoltaique
9804,Espagne,2016,8063530.0,Production,Solaire Photovoltaique
9805,Espagne,2017,8514000.0,Production,Solaire Photovoltaique
9806,Espagne,2018,7877000.0,Production,Solaire Photovoltaique
9807,Espagne,2019,9420000.0,Production,Solaire Photovoltaique
9808,Espagne,2020,15675000.0,Production,Solaire Photovoltaique
9809,Espagne,2021,21922000.0,Production,Solaire Photovoltaique
9810,Finlande,2013,6452.0,Production,Solaire Photovoltaique
9811,Finlande,2014,7752.0,Production,Solaire Photovoltaique
9812,Finlande,2015,11311.0,Production,Solaire Photovoltaique
9813,Finlande,2016,22066.0,Production,Solaire Photovoltaique
9814,Finlande,2017,48513.0,Production,Solaire Photovoltaique
9815,Finlande,2018,90225.0,Production,Solaire Photovoltaique
9816,Finlande,2019,147182.0,Production,Solaire Photovoltaique
9817,Finlande,2020,218471.0,Production,Solaire Photovoltaique
9818,Finlande,2021,297518.0,Production,Solaire Photovoltaique
9819,France,2013,5193598.0,Production,Solaire Photovoltaique
9820,France,2014,6391619.0,Production,Solaire Photovoltaique
9821,France,2015,7753821.0,Production,Solaire Photovoltaique
9822,France,2016,8659960.0,Production,Solaire Photovoltaique
9823,France,2017,9586610.0,Production,Solaire Photovoltaique
9824,France,2018,10924925.0,Production,Solaire Photovoltaique
9825,France,2019,12329801.0,Production,Solaire Photovoltaique
9826,France,2020,13458502.0,Production,Solaire Photovoltaique
9827,France,2021,15732436.0,Production,Solaire Photovoltaique
9828,Croatie,2013,11283.0,Production,Solaire Photovoltaique
9829,Croatie,2014,35174.0,Production,Solaire Photovoltaique
9830,Croatie,2015,57264.0,Production,Solaire Photovoltaique
9831,Croatie,2016,65541.0,Production,Solaire Photovoltaique
9832,Croatie,2017,78700.0,Production,Solaire Photovoltaique
9833,Croatie,2018,74900.0,Production,Solaire Photovoltaique
9834,Croatie,2019,83100.0,Production,Solaire Photovoltaique
9835,Croatie,2020,95500.0,Production,Solaire Photovoltaique
9836,Croatie,2021,148900.0,Production,Solaire Photovoltaique
9837,Hongrie,2013,24620.0,Production,Solaire Photovoltaique
9838,Hongrie,2014,67000.0,Production,Solaire Photovoltaique
9839,Hongrie,2015,141000.0,Production,Solaire Photovoltaique
9840,Hongrie,2016,244000.0,Production,Solaire Photovoltaique
9841,Hongrie,2017,349000.0,Production,Solaire Photovoltaique
9842,Hongrie,2018,629000.0,Production,Solaire Photovoltaique
9843,Hongrie,2019,1497000.0,Production,Solaire Photovoltaique
9844,Hongrie,2020,2459000.0,Production,Solaire Photovoltaique
9845,Hongrie,2021,3796000.0,Production,Solaire Photovoltaique
9846,Irlande,2013,699.0,Production,Solaire Photovoltaique
9847,Irlande,2014,2068.0,Production,Solaire Photovoltaique
9848,Irlande,2015,3666.0,Production,Solaire Photovoltaique
9849,Irlande,2016,6104.0,Production,Solaire Photovoltaique
9850,Irlande,2017,11778.0,Production,Solaire Photovoltaique
9851,Irlande,2018,21977.0,Production,Solaire Photovoltaique
9852,Irlande,2019,39508.0,Production,Solaire Photovoltaique
9853,Irlande,2020,61788.0,Production,Solaire Photovoltaique
9854,Irlande,2021,92980.0,Production,Solaire Photovoltaique
9855,Italie,2013,21588622.0,Production,Solaire Photovoltaique
9856,Italie,2014,22306365.0,Production,Solaire Photovoltaique
9857,Italie,2015,22942192.0,Production,Solaire Photovoltaique
9858,Italie,2016,22104259.0,Production,Solaire Photovoltaique
9859,Italie,2017,24377711.0,Production,Solaire Photovoltaique
9860,Italie,2018,22653838.0,Production,Solaire Photovoltaique
9861,Italie,2019,23688900.0,Production,Solaire Photovoltaique
9862,Italie,2020,24941504.0,Production,Solaire Photovoltaique
9863,Italie,2021,25038990.0,Production,Solaire Photovoltaique
9864,Lituanie,2013,45000.0,Production,Solaire Photovoltaique
9865,Lituanie,2014,73000.0,Production,Solaire Photovoltaique
9866,Lituanie,2015,73000.0,Production,Solaire Photovoltaique
9867,Lituanie,2016,66000.0,Production,Solaire Photovoltaique
9868,Lituanie,2017,68000.0,Production,Solaire Photovoltaique
9869,Lituanie,2018,86600.0,Production,Solaire Photovoltaique
9870,Lituanie,2019,91100.0,Production,Solaire Photovoltaique
9871,Lituanie,2020,128800.00000000001,Production,Solaire Photovoltaique
9872,Lituanie,2021,190800.0,Production,Solaire Photovoltaique
9873,Luxembourg,2013,73738.0,Production,Solaire Photovoltaique
9874,Luxembourg,2014,94741.0,Production,Solaire Photovoltaique
9875,Luxembourg,2015,103721.0,Production,Solaire Photovoltaique
9876,Luxembourg,2016,100288.0,Production,Solaire Photovoltaique
9877,Luxembourg,2017,108463.0,Production,Solaire Photovoltaique
9878,Luxembourg,2018,118725.0,Production,Solaire Photovoltaique
9879,Luxembourg,2019,130384.99999999999,Production,Solaire Photovoltaique
9880,Luxembourg,2020,161261.0,Production,Solaire Photovoltaique
9881,Luxembourg,2021,180188.0,Production,Solaire Photovoltaique
9882,Lettonie,2013,67.0,Production,Solaire Photovoltaique
9883,Lettonie,2014,99.0,Production,Solaire Photovoltaique
9884,Lettonie,2015,235.0,Production,Solaire Photovoltaique
9885,Lettonie,2016,382.0,Production,Solaire Photovoltaique
9886,Lettonie,2017,440.0,Production,Solaire Photovoltaique
9887,Lettonie,2018,1273.0,Production,Solaire Photovoltaique
9888,Lettonie,2019,3137.0,Production,Solaire Photovoltaique
9889,Lettonie,2020,4847.0,Production,Solaire Photovoltaique
9890,Lettonie,2021,6797.0,Production,Solaire Photovoltaique
9891,Malte,2013,29470.0,Production,Solaire Photovoltaique
9892,Malte,2014,68380.0,Production,Solaire Photovoltaique
9893,Malte,2015,94990.0,Production,Solaire Photovoltaique
9894,Malte,2016,127885.0,Production,Solaire Photovoltaique
