DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,PT,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,PT,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2013,1.111,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2014,0.278,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2015,0.278,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2017,5.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2018,0.556,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2019,2.222,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2020,16.667,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SE,2021,1.111,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2013,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2014,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2015,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2016,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2017,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2018,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2019,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,EXP,W6210,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2013,68762.053,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2014,66912.175,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2015,69105.921,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2016,68700.107,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2017,68970.008,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2018,65504.772,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2019,64793.718,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2020,64277.047,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,AT,2021,69170.620,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2013,35361.983,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2014,32810.844,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2015,35319.465,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2016,36685.946,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2017,37248.504,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2018,37470.927,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2019,34950.511,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2020,37261.033,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BE,2021,38701.020,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2013,13701.184,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2014,13030.628,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2015,14087.933,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2016,15172.500,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2017,15229.003,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2018,19720.079,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2019,20877.443,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2020,21704.441,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,BG,2021,23423.297,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2013,565.972,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2014,525.417,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2015,658.056,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2016,693.225,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2017,860.053,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2018,959.455,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2019,965.760,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2020,1270.229,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CY,2021,1285.684,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2013,40887.632,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2014,42982.221,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2015,44208.563,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2016,44653.574,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2017,45487.444,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2018,45534.057,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2019,48789.591,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2020,50872.814,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,CZ,2021,54617.592,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2013,311458.244,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2014,299869.993,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2015,301594.314,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2016,298513.424,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2017,301859.181,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2018,305145.294,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2019,307280.852,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2020,315610.673,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DE,2021,332542.359,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2013,38032.260,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2014,38539.236,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2015,41021.521,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2016,44002.440,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2017,48134.499,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2018,48095.123,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2019,49386.719,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2020,52833.418,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,DK,2021,62012.719,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2013,9164.423,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2014,9182.936,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2015,10043.831,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2016,10844.878,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2017,11519.167,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2018,12562.984,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2019,13319.585,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2020,15351.561,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EE,2021,14885.734,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2013,13990.679,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2014,14142.606,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2015,15328.483,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2016,13682.082,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2017,13818.641,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2018,13640.504,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2019,13830.962,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2020,13971.198,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,EL,2021,14334.821,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2013,80738.629,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2014,79292.347,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2015,78828.324,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2016,75665.084,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2017,79957.627,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2018,84254.743,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2019,84598.112,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2020,81749.899,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,ES,2021,84970.853,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2013,103749.052,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2014,108135.970,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2015,105670.928,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2016,108053.152,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2017,114743.308,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2018,118133.537,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2019,120444.849,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2020,111397.284,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FI,2021,129945.223,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2013,174633.000,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2014,160805.524,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2015,170235.707,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2016,182946.707,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2017,183067.957,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2018,184009.134,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2019,187335.317,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2020,176417.724,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,FR,2021,197768.389,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2013,14926.299,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2014,13391.963,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2015,15483.986,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2016,15301.069,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2017,15500.819,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2018,16100.802,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2019,17004.279,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2020,17319.734,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HR,2021,19201.009,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2013,34537.454,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2014,32039.470,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2015,33671.866,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2016,33063.751,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2017,32369.444,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2018,30251.644,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2019,29200.668,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2020,29772.896,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,HU,2021,31582.833,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2013,4872.724,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2014,5526.148,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2015,5351.058,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2016,5867.907,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2017,6865.078,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2018,7171.976,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2019,7433.777,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2020,7480.775,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IE,2021,7649.214,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2013,159627.828,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2014,152270.127,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2015,159546.999,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2016,155748.478,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2017,162202.179,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2018,158787.443,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2019,161555.097,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2020,159526.661,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,IT,2021,167564.042,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2013,13458.283,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2014,14453.206,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2015,15940.849,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2016,16260.701,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2017,17365.825,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2018,18122.018,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2019,17575.726,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2020,17808.123,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LT,2021,20394.017,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2013,1714.729,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2014,2133.025,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2015,2399.537,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2016,2680.664,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2017,3147.691,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2018,3580.022,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2019,4060.053,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2020,4934.697,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LU,2021,5097.581,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2013,15817.576,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2014,16931.588,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2015,16122.197,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2016,16358.936,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2017,17955.110,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2018,19221.073,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2019,19055.690,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2020,18479.859,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,LV,2021,19518.357,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2013,67.540,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2014,93.585,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2015,99.957,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2016,115.325,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2017,128.478,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2018,158.840,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2019,170.752,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2020,204.005,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,MT,2021,163.206,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2013,33133.631,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2014,31909.700,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2015,32138.231,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2016,31837.522,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2017,32909.833,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2018,36078.556,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2019,41825.625,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2020,49801.838,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,NL,2021,57503.949,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2013,90466.281,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2014,89747.145,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2015,90779.688,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2016,86173.051,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2017,84641.558,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2018,124599.549,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2019,126351.968,
ESTAT:NRG_BAL_C(1.0),28/04/23 11:00:00,A,GIC,BIOE,GWH,PL,2020,126745.877,
